1 911.419983 936.659973 906.760010 147.679993 938.000000 838.010010
2 882.500000 939.770020 866.390015 149.940002 889.940002 832.789978
3 826.270020 827.159973 861.159973 152.080002 838.380005 787.090027
4 805.979980 822.669983 786.000000 147.490005 802.450012 778.799988
5 713.820007 709.909973 772.409973 158.440002 725.619995 716.739990
6 739.070007 710.590027 771.650024 147.630005 771.530029 726.059998
7 707.960022 769.799988 760.619995 147.419998 743.289978 707.900024
8 714.729980 762.260010 702.020020 146.649994 723.109985 674.820007
9 675.409973 712.440002 689.659973 150.149994 710.489990 613.119995
10 614.820007 614.710022 664.030029 150.860001 638.450012 618.179993
11 664.809998 615.960022 636.190002 147.600006 615.880005 611.239990
12 614.619995 633.539978 673.679993 147.559998 688.830017 624.469971
13 624.200012 616.669983 646.320007 146.910004 683.150024 646.530029
14 614.750000 614.770020 634.919983 147.339996 651.400024 611.239990
15 614.840027 613.979980 635.619995 147.550003 615.469971 613.049988
16 619.919983 646.859985 631.820007 146.600006 616.270020 610.630005
17 646.239990 659.320007 656.859985 147.800003 618.400024 628.859985
18 644.409973 612.989990 604.239990 147.250000 655.640015 593.229980
19 577.070007 592.059998 600.530029 146.910004 578.090027 576.119995
20 540.710022 540.820007 582.130005 146.699997 540.940002 556.169983
21 541.450012 541.270020 590.039978 146.970001 541.000000 543.179993
22 572.179993 547.380005 559.770020 148.020004 543.380005 542.940002
23 542.090027 541.270020 559.020020 147.380005 540.869995 542.760010
24 581.820007 572.429993 563.510010 147.289993 573.000000 542.969971
25 540.359985 542.770020 569.940002 159.160004 618.590027 576.789978
26 562.909973 572.669983 560.909973 146.770004 541.169983 543.469971
27 577.969971 573.239990 590.719971 147.350006 544.679993 589.799988
28 541.020020 541.039978 558.830017 147.550003 576.330017 543.080017
29 570.849976 546.650024 588.909973 147.740005 540.719971 569.729980
30 571.349976 542.489990 621.960022 146.820007 542.080017 543.539978
31 543.539978 563.969971 558.919983 146.910004 542.340027 544.200012
32 580.510010 541.570007 558.340027 176.619995 567.659973 573.840027
33 558.580017 565.489990 586.830017 177.589996 546.000000 544.760010
34 540.909973 540.409973 561.840027 146.919998 543.330017 543.590027
35 540.719971 539.559998 568.229980 146.960007 542.080017 544.679993
36 546.369995 566.700012 560.969971 167.699997 549.640015 542.539978
37 540.929993 540.950012 543.500000 147.429993 565.219971 517.320007
38 569.750000 538.729980 519.289978 147.229996 539.190002 513.409973
