820 1000 11 11 41 38 11 53
830 1000 11 11 39 38 11 53
840 1000 11 19 49 43 11 54
850 1000 11 11 35 39 11 53
860 1000 11 11 38 38 11 53
870 1000 11 11 42 38 11 55
880 1000 11 11 35 38 11 53
890 1000 11 11 35 38 11 53
900 1000 11 11 35 38 11 53
910 1000 11 11 36 38 11 53
920 1000 11 11 37 38 11 53
930 1000 11 11 34 38 11 53
940 1000 11 11 38 38 11 53
950 1000 11 11 37 38 11 53
960 1000 11 11 35 38 11 53
970 1000 11 11 35 38 11 53
980 1000 11 11 40 38 11 53
990 1000 11 14 53 44 12 55
1000 1000 11 11 50 38 11 58
10 2000 116 115 145 69 116 145
20 2000 102 94 98 66 95 98
30 2000 95 94 97 66 95 114
40 2000 88 79 83 65 80 105
50 2000 88 79 84 65 79 84
60 2000 79 79 84 65 80 85
70 2000 65 64 71 65 68 70
80 2000 65 64 71 65 65 71
90 2000 86 74 80 66 65 71
100 2000 86 73 74 66 65 72
110 2000 65 64 73 66 65 72
120 2000 65 64 74 87 72 74
130 2000 53 52 62 65 53 60
140 2000 53 53 64 65 53 62
150 2000 53 53 64 66 53 64
160 2000 53 52 65 65 53 65
170 2000 53 52 65 65 53 65
180 2000 53 53 67 74 54 65
190 2000 53 52 67 65 76 75
200 2000 53 52 67 65 53 69
210 2000 53 52 66 65 53 70
220 2000 71 61 71 65 53 69
230 2000 53 52 70 80 64 76
240 2000 53 52 72 66 53 73
250 2000 43 43 61 65 43 61
260 2000 63 48 65 65 42 62
270 2000 42 42 60 65 42 62
280 2000 42 42 61 65 42 65
290 2000 56 48 65 66 42 64
300 2000 42 42 64 89 46 67
310 2000 42 41 61 66 42 65
320 2000 42 42 64 66 42 64
330 2000 42 41 65 65 42 65
340 2000 42 41 64 65 42 64
350 2000 42 41 65 66 42 64
360 2000 42 41 62 66 43 84
370 2000 48 45 65 65 42 65
380 2000 42 42 70 65 42 67
390 2000 42 42 70 65 42 91
400 2000 47 43 68 65 42 84
410 2000 49 48 75 63 56 73
420 2000 42 42 71 55 42 67
430 2000 42 60 78 56 42 67
440 2000 42 42 70 54 42 67
450 2000 46 59 79 55 42 67
460 2000 42 42 69 54 42 67
470 2000 42 63 84 55 42 78
480 2000 42 41 77 54 43 78
490 2000 42 41 73 54 42 85
500 2000 39 38 73 54 34 68
510 2000 32 31 66 77 37 70
520 2000 32 31 67 54 32 68
530 2000 32 49 77 56 32 67
540 2000 32 31 66 57 34 68
550 2000 32 31 70 54 32 68
560 2000 32 52 91 54 32 68
570 2000 32 31 62 54 32 67
580 2000 32 31 72 54 32 68
590 2000 32 31 69 54 33 68
600 2000 32 31 74 54 32 68
610 2000 53 36 74 54 32 68
620 2000 32 31 73 54 32 70
630 2000 33 31 72 54 32 70
640 2000 32 31 72 54 33 70
650 2000 32 31 81 54 32 70
660 2000 32 31 106 61 33 84
670 2000 32 31 83 54 32 85
680 2000 32 31 82 54 32 84
690 2000 32 31 103 61 33 84
700 2000 32 53 83 55 32 84
710 2000 32 31 84 54 32 84
720 2000 32 31 83 54 32 84
730 2000 32 31 84 54 32 92
740 2000 32 52 88 55 32 84
750 2000 32 31 72 54 32 84
760 2000 32 31 90 54 32 85
770 2000 32 31 87 54 32 85
780 2000 32 31 101 62 34 84
790 2000 32 31 85 54 32 85
800 2000 32 31 87 54 32 84
810 2000 32 31 82 46 32 84
820 2000 32 32 83 48 35 96
830 2000 32 32 89 45 32 84
840 2000 32 31 114 54 35 85
850 2000 32 31 94 46 32 106
860 2000 37 34 76 45 32 84
870 2000 32 31 101 45 32 84
880 2000 32 31 92 45 32 105
890 2000 37 35 107 52 35 86
900 2000 32 31 90 51 33 85
910 2000 32 31 104 45 32 86
920 2000 32 31 84 47 36 85
930 2000 32 31 103 52 34 85
940 2000 32 31 97 46 32 89
950 2000 32 31 99 45 32 85
960 2000 32 31 91 45 32 85
970 2000 32 31 120 48 32 112
980 2000 34 32 98 45 32 85
990 2000 32 32 93 45 32 85
1000 2000 27 26 108 45 27 76
10 3000 199 199 203 98 199 200
20 3000 165 165 169 98 193 170
30 3000 138 139 183 120 140 158
40 3000 167 147 144 99 166 149
50 3000 115 113 121 98 115 122
60 3000 115 114 122 107 123 121
70 3000 114 118 124 98 115 123
80 3000 114 114 124 98 130 129
90 3000 115 114 153 100 115 125
100 3000 96 94 131 103 96 107
110 3000 95 94 107 98 96 108
120 3000 95 94 109 98 95 108
130 3000 96 94 110 98 95 109
140 3000 96 94 111 98 95 111
150 3000 95 95 112 98 96 110
160 3000 96 95 112 99 96 110
170 3000 95 94 115 98 95 135
180 3000 104 113 114 98 96 112
190 3000 78 105 102 98 79 96
200 3000 78 78 100 98 79 95
210 3000 79 78 101 98 79 95
220 3000 78 78 100 115 90 103
230 3000 78 101 113 98 102 112
240 3000 78 78 102 98 79 104
250 3000 79 101 110 98 79 106
260 3000 102 85 105 98 79 107
270 3000 78 77 104 98 78 134
280 3000 79 78 108 98 79 107
290 3000 79 78 109 99 79 112
300 3000 86 78 112 108 97 126
310 3000 78 97 122 98 79 115
320 3000 79 78 110 98 79 133
330 3000 88 78 111 98 79 115
340 3000 78 78 113 98 79 122
350 3000 78 78 111 119 81 153
360 3000 79 77 112 98 79 124
370 3000 79 78 112 98 79 122
380 3000 84 70 104 98 63 106
390 3000 64 62 105 98 63 107
400 3000 63 62 104 123 69 128
410 3000 72 69 122 106 63 129
420 3000 71 64 105 98 64 113
430 3000 63 62 109 98 84 120
440 3000 63 62 101 109 72 116
450 3000 63 62 102 118 69 113
460 3000 63 62 107 127 69 113
470 3000 63 62 111 98 63 113
480 3000 63 62 129 105 63 113
490 3000 63 62 129 100 63 113
500 3000 63 63 110 98 63 113
510 3000 63 63 138 105 63 113
520 3000 64 62 120 98 63 113
530 3000 63 62 114 98 63 118
540 3000 84 70 115 98 63 138
550 3000 68 62 121 98 64 113
560 3000 63 62 125 98 64 112
570 3000 63 62 122 98 89 124
580 3000 63 62 131 99 63 118
590 3000 63 62 134 102 63 118
600 3000 63 62 122 98 64 118
610 3000 63 62 127 108 66 118
620 3000 63 63 120 82 63 118
630 3000 63 82 142 81 63 118
640 3000 78 71 144 81 63 132
650 3000 75 64 124 81 63 132
660 3000 65 62 125 81 63 119
670 3000 63 62 141 81 76 135
680 3000 63 62 143 82 63 118
690 3000 63 62 129 83 63 118
700 3000 63 62 127 81 63 143
710 3000 63 71 138 88 65 153
720 3000 81 66 135 81 63 143
730 3000 63 63 139 81 63 143
740 3000 63 62 138 81 63 143
750 3000 51 51 120 81 52 142
760 3000 55 49 115 81 48 129
770 3000 48 47 136 81 48 143
780 3000 55 50 116 81 48 129
790 3000 48 47 119 81 48 129
800 3000 69 52 139 82 48 128
810 3000 48 47 130 86 48 128
820 3000 48 47 128 81 48 128
830 3000 48 47 138 81 48 131
840 3000 64 52 140 81 48 137
850 3000 49 47 131 81 48 128
860 3000 48 47 123 81 48 135
870 3000 64 52 142 81 48 150
880 3000 54 49 130 81 48 129
890 3000 48 47 141 81 48 128
900 3000 48 47 156 81 48 131
910 3000 70 54 162 81 48 129
920 3000 48 47 129 81 48 128
930 3000 48 47 145 81 55 140
940 3000 48 47 145 81 48 133
950 3000 47 47 134 81 48 133
960 3000 48 47 167 81 70 141
970 3000 48 47 143 81 48 133
980 3000 48 47 140 82 48 133
990 3000 48 47 139 82 48 165
1000 3000 48 47 123 104 54 169
10 4000 253 249 257 130 251 289
20 4000 211 239 216 150 220 216
30 4000 216 208 216 130 209 234
40 4000 179 204 190 130 210 186
50 4000 179 178 187 130 179 198
60 4000 189 184 217 131 178 187
70 4000 168 163 161 131 152 176
80 4000 153 149 170 157 159 161
90 4000 152 149 191 131 150 163
100 4000 150 149 165 130 151 163
110 4000 150 150 166 130 150 165
120 4000 150 148 168 130 150 195
130 4000 129 125 149 159 126 145
140 4000 152 128 146 134 151 146
150 4000 126 125 148 130 133 175
160 4000 126 124 152 130 126 148
170 4000 127 125 149 131 126 149
180 4000 126 146 159 130 126 181
190 4000 139 147 153 130 126 162
200 4000 145 125 155 131 126 151
210 4000 126 147 155 130 126 151
220 4000 126 124 184 130 126 152
230 4000 126 125 157 130 126 153
240 4000 127 125 158 130 131 181
250 4000 106 104 141 133 106 134
260 4000 106 103 143 131 105 135
270 4000 106 107 144 134 106 135
280 4000 107 112 147 133 131 197
290 4000 110 106 153 149 107 151
300 4000 109 103 149 154 129 149
310 4000 105 103 149 130 105 180
320 4000 106 103 160 152 112 151
330 4000 105 103 150 130 104 151
340 4000 105 121 162 130 104 156
350 4000 105 103 154 154 107 154
360 4000 104 130 151 130 109 180
370 4000 105 103 172 137 104 154
380 4000 105 104 161 130 106 163
390 4000 105 103 158 130 104 165
400 4000 105 112 164 131 104 193
410 4000 107 103 194 130 104 170
420 4000 105 114 173 130 104 170
430 4000 130 107 163 130 134 171
440 4000 104 104 162 130 104 174
450 4000 105 103 161 158 106 182
460 4000 106 103 169 130 105 182
470 4000 105 103 166 130 104 182
480 4000 104 103 178 130 104 182
490 4000 105 103 169 130 104 182
500 4000 87 85 152 130 86 162
510 4000 85 83 170 135 84 162
520 4000 84 82 158 142 101 196
530 4000 86 103 180 130 84 163
540 4000 84 83 164 133 84 162
550 4000 84 82 187 130 84 162
560 4000 84 82 160 130 84 174
570 4000 84 83 168 131 84 173
580 4000 85 83 161 130 84 173
590 4000 84 82 160 130 84 173
600 4000 84 82 166 130 84 175
610 4000 84 82 183 130 84 174
620 4000 84 83 158 130 85 174
630 4000 84 82 182 130 84 204
640 4000 84 83 181 139 84 181
650 4000 90 98 201 141 84 173
660 4000 85 82 170 130 85 183
670 4000 87 83 176 130 84 173
680 4000 97 94 174 130 84 173
690 4000 84 82 186 142 84 173
700 4000 85 82 180 130 84 173
710 4000 84 82 210 154 99 174
720 4000 112 85 194 131 84 173
730 4000 84 82 185 130 84 187
740 4000 94 83 190 130 84 173
750 4000 84 83 179 132 84 187
760 4000 84 83 200 131 84 182
770 4000 84 82 176 160 90 194
780 4000 111 90 207 130 84 182
790 4000 103 93 224 130 84 206
800 4000 91 82 189 159 86 210
810 4000 84 83 186 108 84 182
820 4000 84 83 185 108 84 209
830 4000 87 83 205 136 86 213
840 4000 85 83 188 138 97 202
850 4000 97 100 230 108 84 202
860 4000 95 82 199 108 84 182
870 4000 84 82 200 108 84 203
880 4000 91 82 201 133 89 182
890 4000 85 83 203 108 84 182
900 4000 84 105 251 124 95 193
910 4000 85 82 201 108 105 190
920 4000 84 82 219 108 111 186
930 4000 84 82 230 133 90 182
940 4000 84 83 208 108 84 257
950 4000 84 83 212 108 84 226
960 4000 84 82 219 108 85 226
970 4000 84 82 205 108 104 237
980 4000 84 82 205 108 84 226
990 4000 84 84 227 108 84 226
1000 4000 68 67 200 108 69 206
10 5000 304 328 312 163 325 328
20 5000 258 254 263 162 279 271
30 5000 256 254 266 162 292 267
40 5000 219 217 228 163 219 247
50 5000 229 217 231 162 248 230
60 5000 219 217 253 171 219 264
70 5000 219 223 280 171 219 233
80 5000 185 183 232 162 204 210
90 5000 216 184 203 163 185 200
100 5000 185 184 222 173 185 201
110 5000 185 183 206 163 185 203
120 5000 185 184 207 162 215 205
130 5000 186 184 224 193 185 205
140 5000 185 183 211 162 185 209
150 5000 185 210 215 162 215 213
160 5000 156 155 186 163 156 185
170 5000 156 155 186 166 162 187
180 5000 157 155 191 163 156 189
190 5000 156 154 191 163 156 189
200 5000 156 155 190 163 156 191
210 5000 156 181 196 162 156 222
220 5000 156 155 223 171 175 211
230 5000 156 155 199 162 156 248
240 5000 162 155 198 162 158 220
250 5000 178 167 232 187 162 222
260 5000 179 181 212 162 188 225
270 5000 161 184 209 180 171 228
280 5000 157 155 238 194 178 223
290 5000 168 185 208 168 156 200
300 5000 180 163 240 195 179 210
310 5000 184 155 267 177 170 199
320 5000 162 128 217 173 130 176
330 5000 130 140 218 167 167 203
340 5000 136 159 216 173 160 180
350 5000 151 139 191 163 141 208
360 5000 137 147 212 172 161 204
370 5000 139 157 217 173 158 198
380 5000 130 129 201 164 152 229
390 5000 143 152 219 168 153 225
400 5000 153 156 218 173 131 203
410 5000 159 131 258 170 162 203
420 5000 154 140 224 192 132 241
430 5000 162 129 228 194 130 208
440 5000 130 128 207 163 130 208
450 5000 129 129 209 162 130 208
460 5000 130 129 207 162 130 208
470 5000 130 129 210 163 176 241
480 5000 141 138 215 163 130 225
490 5000 132 133 249 166 136 286
500 5000 177 170 234 194 131 228
510 5000 133 132 221 165 135 253
520 5000 142 131 216 165 133 242
530 5000 153 154 239 181 149 276
540 5000 154 182 270 194 139 239
550 5000 142 140 232 162 130 239
560 5000 130 129 230 163 156 284
570 5000 132 129 257 163 156 257
580 5000 130 128 223 192 140 282
590 5000 130 128 243 172 130 284
600 5000 130 128 230 163 157 257
610 5000 129 128 222 162 130 252
620 5000 129 134 256 162 155 257
630 5000 104 104 209 162 105 227
640 5000 104 103 223 163 105 274
650 5000 110 103 209 163 105 227
660 5000 104 103 238 168 128 237
670 5000 104 106 230 162 105 242
680 5000 106 103 219 162 105 229
690 5000 104 104 225 192 105 235
700 5000 126 103 220 179 105 276
710 5000 104 103 236 162 104 245
720 5000 104 103 235 192 105 245
730 5000 105 103 218 163 104 245
740 5000 105 103 236 163 105 245
750 5000 105 104 226 162 129 252
760 5000 104 131 239 187 110 245
770 5000 108 116 245 163 105 245
780 5000 104 104 232 162 105 271
790 5000 109 125 242 163 105 245
800 5000 104 103 235 162 105 245
810 5000 104 125 250 177 106 250
820 5000 130 110 234 162 106 245
830 5000 104 103 254 162 105 244
840 5000 123 115 246 162 133 247
850 5000 104 105 293 188 105 282
860 5000 122 126 237 163 105 301
870 5000 112 103 272 163 107 245
880 5000 104 103 276 163 105 245
890 5000 104 103 252 165 105 245
900 5000 104 103 277 162 105 245
910 5000 104 103 263 163 104 245
920 5000 104 103 237 163 105 245
930 5000 105 103 245 163 105 245
940 5000 105 103 244 187 111 258
950 5000 105 103 286 163 105 258
960 5000 112 103 254 166 105 258
970 5000 105 103 292 184 112 281
980 5000 111 103 326 194 106 260
990 5000 104 103 259 162 104 260
1000 5000 104 103 266 162 104 259
10 6000 457 487 455 206 428 459
20 6000 360 357 370 195 360 369
30 6000 315 325 358 195 307 319
40 6000 341 308 374 204 334 346
50 6000 260 257 275 195 275 271
60 6000 289 258 275 195 260 273
70 6000 258 258 277 201 269 305
80 6000 260 257 278 211 259 291
90 6000 259 258 280 198 259 278
100 6000 220 242 248 195 223 244
110 6000 246 245 253 195 220 250
120 6000 233 218 279 195 221 242
130 6000 220 219 251 222 221 274
140 6000 237 246 255 195 220 249
150 6000 220 219 253 196 220 250
160 6000 220 219 254 195 220 250
170 6000 222 219 257 195 221 254
180 6000 220 219 282 201 253 261
190 6000 186 212 233 224 187 229
200 6000 215 187 229 194 187 255
210 6000 187 185 234 196 187 234
220 6000 186 185 236 195 187 245
230 6000 187 186 239 221 217 264
240 6000 187 185 239 194 215 258
250 6000 196 217 238 195 187 237
260 6000 186 185 241 196 187 239
270 6000 187 185 243 195 187 240
280 6000 186 185 243 195 187 243
290 6000 187 194 292 197 187 245
300 6000 187 186 246 195 187 248
310 6000 220 185 250 195 187 244
320 6000 186 185 257 195 187 247
330 6000 189 213 287 196 187 244
340 6000 187 185 265 195 187 245
350 6000 186 185 259 202 195 253
360 6000 188 185 260 224 187 280
370 6000 186 186 260 196 187 269
380 6000 165 165 235 195 156 240
390 6000 171 166 237 195 156 235
400 6000 182 179 266 201 156 222
410 6000 156 154 245 195 156 221
420 6000 155 154 257 195 156 222
430 6000 179 163 249 223 155 259
440 6000 157 154 246 194 156 250
450 6000 155 185 242 195 156 250
460 6000 156 154 251 229 155 251
470 6000 155 154 260 195 156 260
480 6000 156 153 256 225 156 278
490 6000 159 154 264 195 157 260
500 6000 155 154 262 215 181 281
510 6000 159 154 263 195 156 288
520 6000 161 155 256 215 163 271
530 6000 182 154 295 195 183 269
540 6000 155 183 272 195 155 269
550 6000 155 153 279 198 155 270
560 6000 155 154 275 196 175 285
570 6000 156 154 283 226 160 290
580 6000 155 154 298 197 156 322
590 6000 155 154 272 195 156 291
600 6000 155 154 277 195 156 312
610 6000 166 154 314 223 156 292
620 6000 173 167 297 195 155 305
630 6000 155 154 332 195 156 304
640 6000 156 154 327 197 155 304
650 6000 155 167 295 195 155 327
660 6000 163 154 333 194 156 312
670 6000 156 154 300 195 156 332
680 6000 155 154 290 195 156 331
690 6000 184 154 302 195 156 332
700 6000 155 154 281 195 155 332
710 6000 156 154 305 195 156 331
720 6000 156 154 320 215 155 333
730 6000 155 154 315 195 155 333
740 6000 155 154 305 195 156 334
750 6000 129 127 272 195 128 302
760 6000 125 123 278 195 125 302
770 6000 125 123 299 226 133 337
780 6000 137 132 305 225 125 302
790 6000 141 126 313 226 126 302
800 6000 153 126 288 195 125 302
810 6000 125 123 285 195 125 302
820 6000 125 124 321 195 125 302
830 6000 125 123 315 195 125 332
840 6000 125 123 296 195 148 335
850 6000 146 133 312 225 125 328
860 6000 125 123 274 195 126 327
870 6000 125 124 294 224 126 328
880 6000 125 123 311 194 125 355
890 6000 125 124 310 195 125 329
900 6000 125 123 305 195 125 328
910 6000 149 134 353 232 126 354
920 6000 127 123 313 195 126 328
930 6000 125 124 311 195 125 352
940 6000 132 123 347 195 129 356
950 6000 125 124 313 204 126 328
960 6000 125 123 363 195 126 328
970 6000 153 124 326 195 125 328
980 6000 125 124 326 195 125 328
990 6000 125 153 332 226 125 328
1000 6000 125 123 337 195 150 334
10 7000 488 484 501 256 486 516
20 7000 443 408 431 253 412 422
30 7000 351 350 364 227 351 394
40 7000 352 403 407 248 364 396
50 7000 382 351 367 228 352 398
60 7000 336 298 318 261 302 316
70 7000 299 299 319 227 325 317
80 7000 330 313 321 228 299 320
90 7000 303 297 348 234 300 323
100 7000 298 297 326 227 327 326
110 7000 256 253 286 227 256 281
120 7000 277 263 287 228 256 283
130 7000 256 254 308 231 266 316
140 7000 257 253 293 227 256 286
150 7000 256 253 297 227 283 289
160 7000 286 253 297 228 256 318
170 7000 255 254 299 227 256 295
180 7000 255 254 301 228 256 295
190 7000 256 253 303 227 257 303
200 7000 256 253 305 227 257 302
210 7000 256 286 308 228 256 310
220 7000 217 215 268 237 218 300
230 7000 220 239 286 228 217 277
240 7000 217 216 275 227 217 278
250 7000 217 217 279 227 218 281
260 7000 218 215 282 227 218 282
270 7000 218 215 289 227 217 282
280 7000 245 217 286 227 243 290
290 7000 247 216 294 227 217 285
300 7000 246 217 287 234 218 285
310 7000 244 217 324 227 244 289
320 7000 218 217 297 227 218 289
330 7000 217 215 296 227 217 295
340 7000 217 215 300 227 217 295
350 7000 217 216 340 228 218 295
360 7000 227 237 310 227 247 296
370 7000 252 216 301 227 247 295
380 7000 218 215 343 249 227 296
390 7000 217 216 344 254 225 296
400 7000 217 216 312 227 217 296
410 7000 217 216 308 252 223 334
420 7000 217 216 337 235 217 304
430 7000 217 216 313 227 217 306
440 7000 181 202 291 258 183 272
450 7000 181 179 291 227 181 271
460 7000 195 181 325 229 202 285
470 7000 198 179 299 227 181 272
480 7000 181 207 290 228 181 273
490 7000 181 179 302 227 182 283
500 7000 182 179 329 227 205 290
510 7000 181 179 303 227 181 297
520 7000 181 179 299 228 181 311
530 7000 181 179 316 227 181 330
540 7000 191 179 334 227 182 326
550 7000 182 179 319 227 210 326
560 7000 182 179 346 227 182 324
570 7000 181 179 328 227 181 324
580 7000 181 179 323 227 181 367
590 7000 181 180 327 227 181 336
600 7000 181 180 317 228 181 337
610 7000 182 197 319 228 181 336
620 7000 181 179 338 250 189 354
630 7000 183 179 371 228 208 341
640 7000 181 179 332 227 195 344
650 7000 186 179 356 228 181 336
660 7000 181 179 336 228 181 399
670 7000 182 179 353 249 190 385
680 7000 181 179 337 228 181 365
690 7000 181 207 362 253 187 367
700 7000 181 201 363 257 203 378
710 7000 181 180 366 227 181 368
720 7000 181 210 374 227 181 388
730 7000 205 179 386 227 182 385
740 7000 181 180 372 227 181 384
750 7000 181 179 354 227 182 417
760 7000 181 179 332 228 182 385
770 7000 214 195 405 265 187 484
780 7000 205 189 429 234 182 452
790 7000 204 199 390 262 211 469
800 7000 190 190 438 256 208 458
810 7000 209 180 429 237 181 426
820 7000 182 179 391 259 214 487
830 7000 182 179 409 228 182 445
840 7000 188 184 409 274 193 482
850 7000 208 180 461 249 235 463
860 7000 211 206 409 259 213 437
870 7000 201 193 376 259 214 484
880 7000 174 146 397 232 161 418
890 7000 145 144 396 227 147 386
900 7000 145 171 358 227 147 385
910 7000 146 143 343 227 146 419
920 7000 146 144 352 227 146 386
930 7000 145 170 356 228 146 416
940 7000 145 145 357 259 147 386
950 7000 145 144 403 258 146 387
960 7000 145 143 368 228 146 419
970 7000 154 164 374 228 146 419
980 7000 154 144 396 258 146 391
990 7000 145 143 389 237 146 438
1000 7000 145 174 382 253 148 421
10 8000 546 539 558 291 572 557
20 8000 463 457 504 260 461 510
30 8000 464 486 468 260 467 450
40 8000 397 423 450 262 397 441
50 8000 398 394 416 259 397 444
60 8000 398 422 450 260 397 460
70 8000 341 337 363 290 371 361
80 8000 341 337 395 261 341 423
90 8000 342 337 399 259 339 368
100 8000 370 338 370 279 349 368
110 8000 341 338 371 271 345 371
120 8000 340 365 375 260 370 372
130 8000 292 289 330 260 323 324
140 8000 293 289 332 260 291 326
150 8000 292 319 366 260 292 348
160 8000 305 290 338 259 311 334
170 8000 294 291 340 260 291 334
180 8000 313 298 368 259 292 366
190 8000 292 290 370 262 292 341
200 8000 292 296 346 260 292 343
210 8000 292 289 358 282 299 346
220 8000 293 289 353 260 321 382
230 8000 292 317 359 289 314 376
240 8000 300 290 357 260 319 363
250 8000 251 247 323 260 249 323
260 8000 249 245 321 288 248 355
270 8000 277 248 322 259 249 325
280 8000 249 265 318 282 248 361
290 8000 249 245 342 259 278 332
300 8000 250 246 328 260 248 349
310 8000 250 246 328 260 249 333
320 8000 250 246 334 259 279 339
330 8000 249 246 343 260 248 337
340 8000 249 278 356 267 281 353
350 8000 262 253 374 290 251 344
360 8000 272 255 381 260 249 374
370 8000 249 246 347 260 248 344
380 8000 250 245 356 259 250 372
390 8000 258 254 366 260 276 380
400 8000 252 246 354 259 250 365
410 8000 250 247 374 281 273 366
420 8000 249 245 389 284 260 350
430 8000 249 246 362 259 249 350
440 8000 251 274 395 260 248 350
450 8000 248 246 388 266 280 350
460 8000 249 245 378 264 248 349
470 8000 249 246 364 259 248 360
480 8000 249 274 396 260 248 361
490 8000 249 245 380 259 249 360
500 8000 210 207 361 260 237 324
510 8000 207 205 350 260 207 360
520 8000 207 205 350 260 207 326
530 8000 216 212 364 259 207 324
540 8000 208 204 366 259 207 324
550 8000 236 204 359 263 220 348
560 8000 222 205 364 260 207 358
570 8000 208 235 382 276 207 340
580 8000 208 204 405 259 237 341
590 8000 207 204 365 282 212 406
600 8000 209 205 399 259 207 376
610 8000 208 204 371 259 237 397
620 8000 216 204 412 260 207 395
630 8000 239 205 407 261 235 397
640 8000 207 207 384 260 207 395
650 8000 208 215 380 286 207 397
660 8000 211 205 438 260 207 440
670 8000 208 205 382 260 207 410
680 8000 208 204 392 259 228 422
690 8000 208 205 413 261 207 438
700 8000 207 204 408 291 207 410
710 8000 208 204 419 260 208 438
720 8000 249 206 434 259 237 426
730 8000 212 205 409 260 207 410
740 8000 208 204 430 269 208 415
750 8000 208 205 416 260 207 476
760 8000 208 204 444 259 208 461
770 8000 208 206 425 260 207 447
780 8000 208 204 414 259 218 450
790 8000 208 206 419 291 207 450
800 8000 238 204 431 285 212 450
810 8000 207 205 419 259 218 458
820 8000 208 204 464 291 207 502
830 8000 208 204 430 260 207 472
840 8000 207 205 459 265 207 492
850 8000 218 205 490 292 207 472
860 8000 239 207 448 260 207 496
870 8000 215 211 454 259 208 472
880 8000 207 205 464 259 207 521
890 8000 207 204 514 261 207 520
900 8000 208 204 475 260 207 520
910 8000 208 204 494 260 242 602
920 8000 209 205 469 259 235 551
930 8000 207 206 456 259 207 550
940 8000 207 205 442 287 207 520
950 8000 207 204 468 260 237 522
960 8000 219 215 492 302 207 523
970 8000 218 230 481 260 207 520
980 8000 237 205 499 260 245 521
990 8000 208 205 475 259 208 525
1000 8000 173 169 473 260 171 511
10 9000 631 594 617 292 629 617
20 9000 515 511 528 322 542 558
30 9000 518 510 552 322 513 560
40 9000 465 439 473 324 474 484
50 9000 441 439 522 300 443 462
60 9000 442 439 465 293 442 464
70 9000 398 397 444 292 413 437
80 9000 387 398 434 292 380 412
90 9000 379 377 423 291 411 439
100 9000 406 379 445 292 380 412
110 9000 379 377 418 292 381 446
120 9000 409 377 419 292 380 446
130 9000 380 394 422 292 412 420
140 9000 359 357 401 292 359 384
150 9000 326 324 376 292 357 371
160 9000 326 325 376 292 326 373
170 9000 326 323 383 297 348 412
180 9000 365 325 385 293 327 405
190 9000 328 355 392 292 327 390
200 9000 338 354 388 292 327 384
210 9000 326 324 394 291 328 420
220 9000 326 324 400 316 333 392
230 9000 326 324 400 294 352 405
